calling,calories,heart_monitor,image,period_tracking,price,rating,sleep_tracking,step_counter,title,waterproof,amoled,bluetooth,sports_modes,touchscreen,brand,display_size,battery_days
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/w/v/h/-original-imagvpahhacxqzyz.jpeg?q=70,0,1399,1.8,0,0,fastrack revoltt fs1-1.83''|bt calling|fast charge|110+...,0,0,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/8/y/k/-original-imahaxzazpar9muv.jpeg?q=70,0,1899,1.3,0,0,fire-boltt brillia pro 51.3mm (2.02) largest amoled dis...,0,1,0,0,0,3,51.3,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/j/l/i/49-a1a1a95-android-ios-rama-no-original-imahhn35prgryhut.jpeg?q=70,0,677,0.0,0,0,techelectro t800 ultra smartwatch series 8 with bluetoo...,0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/e/4/i/-original-imah4fzsmnzqhbh9.jpeg?q=70,0,2699,4.2,0,0,"redmi watch 5 active bt calling 3 mic,2""hd screen,18 da...",0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/b/q/2/-original-imahjpzqcktwpkc9.jpeg?q=70,0,1099,1.8,0,0,fire-boltt rise bluetooth calling 47mm (1.85) & rotatin...,0,0,1,0,0,3,47.0,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/m/q/u/49-stainlessteel-black-h9-android-ios-melbon-yes-original-imah9m2vftgnvhny.jpeg?q=70,0,971,2.0,0,0,"melbon lumina 2.01 amoled display, smart health monitor...",0,1,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/x/u/-original-imahamwyrynbz4gn.jpeg?q=70,0,1499,4.1,0,0,"boat storm infinity, 15 days huge battery(550 mah), fas...",0,0,0,0,0,2,1.8,15
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/a/y/49-h9-silicone-blue-android-ios-punnkfunnk-yes-original-imaha39jgkpsqjmz.jpeg?q=70,0,862,3.9,0,0,"punnkfunnk h9 stay connected, stay smart with bluetooth...",0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/j/l/i/49-a1a1a95-android-ios-rama-no-original-imahhn35prgryhut.jpeg?q=70,0,698,0.0,0,0,"cult t800 ultra smartwatch series 8 with bluetooth , fi...",0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/r/6/0/49-a1a1a61-android-ios-rama-no-original-imahhn36jdwfzzyh.jpeg?q=70,0,698,0.0,0,0,"cult t800 ultra smartwatch series 8 with bluetooth , fi...",0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/g/s/g/49-a1a2a44-android-ios-rama-no-original-imahhn354ch3ru7v.jpeg?q=70,0,698,0.0,0,0,"cult t800 ultra smartwatch series 8 with bluetooth , fi...",0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/b/t/u/-original-imahf8hrzhhhwya9.jpeg?q=70,0,1499,1.3,0,0,"boat lunar discovery pro, 1.39""display, premium metal b...",0,0,0,0,0,2,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/9/g/y/-original-imahg3j7q8dhqkgf.jpeg?q=70,0,2499,1.7,0,0,noise colorfit vision 2 with 1.78'' always on amoled di...,0,1,0,0,0,1,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/5/t/a/49-78-marv-raze-android-ios-beatxp-yes-original-imagsaq6nhzedxe7.jpeg?q=70,0,1799,1.9,0,0,"beatxp marv raze 1.96"" display bluetooth calling, smart...",0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/o/w/1/-original-imah5asakrf95vjr.jpeg?q=70,0,11999,4.1,0,0,"samsung galaxy watch fe, 40mm bt, sapphire crystal disp...",0,0,0,0,0,0,40.0,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/q/2/-original-imahgsafhqyktttx.jpeg?q=70,0,1499,1.3,0,0,"goboult tuff hawk 1.39"" hd display, working crown , qui...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/q/n/2/-original-imah934hbun68hu8.jpeg?q=70,0,5499,1.8,0,0,noise pro 6 1.85'' amoled dispay with ai watch faces & ...,0,1,0,0,0,1,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/i/1/4/-original-imahezcxhhykvnh6.jpeg?q=70,0,1999,1.4,0,0,"goboult rover pro 1.43'' amoled display, bt calling, 10...",0,1,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/screen-guard/nano-glass/q/l/i/wg-28763-kong-fu-ma-original-imagm3v7ezhxqh9v.jpeg?q=70,0,152,0.0,0,0,hum nano glass for zebronics smart fitness watch zeb-fi...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/screen-guard/tempered-glass/d/m/k/sgw-6445-kong-fu-ma-original-imagmcw9naqqtycs.jpeg?q=70,0,142,0.0,0,0,hum tum nano glass for zebronics zeb-fit8220ch smartwat...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/4/l/l/-original-imah35ypcy5zxdmq.jpeg?q=70,0,3299,1.4,0,0,"realme watch s2, 1.43"" amoled display, super ai engine ...",0,1,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/v/h/s/-original-imah7n9sxcfdxz7g.jpeg?q=70,0,2999,4.2,0,0,boat enigma gem women's luxury watch w/ sos location tr...,0,0,0,0,0,2,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/screen-guard/tempered-glass/d/m/k/sgw-6445-kong-fu-ma-original-imagmcw9naqqtycs.jpeg?q=70,0,150,0.0,0,0,hum tum nano glass for zebronics zeb-fit8220ch smartwat...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/e/i/q/-original-imagqfzazehzdtjn.jpeg?q=70,0,999,2.0,0,0,"pebble crest 2.02""infinite display,rugged design,bt cal...",0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/7/u/-original-imagyzwvdjn3gedy.jpeg?q=70,0,2199,1.8,0,0,"redmi watch 3 active bluetooth calling 1.83"" screen, up...",0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/2/f/e/-original-imah5vybkzz4rzgv.jpeg?q=70,0,4999,4.3,0,0,"noise diva 2 women's collection, 36mm amoled display, s...",0,1,0,0,0,1,36.0,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/8/k/d/44-h9-grey-a1-69-android-ios-gamesir-yes-original-imahmaqwnvffbbb6.jpeg?q=70,0,899,2.0,0,0,"gamesir 2.01 amoled display, smart health monitoring, f...",0,1,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/a/v/35-gen-9-f-android-ios-gamesir-yes-original-imaha36a3hhz6sxy.jpeg?q=70,0,1505,0.0,0,0,gamesir gen 9 model : the next generation of women fitn...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/screen-guard/nano-glass/q/l/i/wg-28763-kong-fu-ma-original-imagm3v7ezhxqh9v.jpeg?q=70,0,149,0.0,0,0,kong fu ma nano glass for zebronics smart fitness watch...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/screen-guard/nano-glass/q/l/i/wg-28763-kong-fu-ma-original-imagm3v7ezhxqh9v.jpeg?q=70,0,150,0.0,0,0,kong fu ma nano glass for zebronics smart fitness watch...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/3/c/m/-original-imahaxzabh9wnjyk.jpeg?q=70,0,1899,1.3,0,0,fire-boltt brillia pro 51.3mm (2.02) largest amoled dis...,0,1,0,0,0,3,51.3,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/r/x/w/46-482-e1-android-ios-cellecor-yes-original-imahbfnqvjgs49nn.jpeg?q=70,0,799,1.8,0,0,"cellecor flex 1.83"" bt calling, 500 nits, ai voice assi...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/e/0/n/35-3-bxio2006-android-ios-beatxp-yes-original-imah4fbnfzgky8xy.jpeg?q=70,0,1999,0.0,0,0,beatxp flare pro smartwatch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/c/x/l/-original-imagyxxf2xwbeh4d.jpeg?q=70,0,1299,3.8,0,0,boat 3.86 cm(1.52'') hd display & advanced bluetooth ca...,0,0,1,0,0,2,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/t/m/5/-original-imagzgeytz3shyxg.jpeg?q=70,0,1177,2.0,0,0,"maxima max pro infinity 2.01""ultra hd 2.5d curved displ...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/screen-guard/nano-glass/q/l/i/wg-28763-kong-fu-ma-original-imagm3v7ezhxqh9v.jpeg?q=70,0,163,0.0,0,0,hum nano glass for zebronics smart fitness watch zeb-fi...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/screen-guard/tempered-glass/d/m/k/sgw-6445-kong-fu-ma-original-imagmcw9naqqtycs.jpeg?q=70,0,157,0.0,0,0,hum tum nano glass for zebronics zeb-fit8220ch smartwat...,0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/e/w/f/48-514-m4-android-ios-cellecor-yes-original-imah5wrj6yf6hj6x.jpeg?q=70,0,799,1.9,0,0,"cellecor rush 1.91"" hd display | 600 nits | bt-calling ...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/4/2/u/-original-imah2gmfkdccr5h3.jpeg?q=70,0,4999,1.3,0,0,"cmf by nothing watch pro 2, 1.32"" amoled, auto-brightne...",0,1,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/6/l/x/-original-imahaus3gvjj8mrg.jpeg?q=70,0,1299,5.3,0,0,fire-boltt ninja talk 35.3mm (1.39) round bluetooth cal...,0,0,1,0,0,3,35.3,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/screen-guard/tempered-glass/d/m/k/sgw-6445-kong-fu-ma-original-imagmcw9naqqtycs.jpeg?q=70,0,172,0.0,0,0,kong fu ma tempered glass guard for zebronics zeb-fit82...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/screen-guard/nano-glass/p/3/i/sgw-058-kong-fu-ma-original-imagm7rtkgqhjb6c.jpeg?q=70,0,142,0.0,0,0,kong fu ma nano glass for dr trust usa healthpal 2 full...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/i/n/1/35-3-bxio2006-android-ios-beatxp-yes-original-imah4fbzm7g3zgh6.jpeg?q=70,0,1999,0.0,0,0,beatxp flare pro smartwatch,0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/a/q/p/44-h9blacksilc-01-android-ios-gamesir-yes-original-imahjgtjzhzzzzpw.jpeg?q=70,0,883,2.0,0,0,"gamesir h9 2.01"" display amoled, bluetooth calling, hea...",0,1,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/a/f/s/-original-imah93fyvrt5geup.jpeg?q=70,0,5799,1.5,0,0,fastrack marvellous fx2-1.54|super amoled|1000 nits|lux...,0,1,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/s/n/j/34-h9-smart-watch-003-android-ios-techio-yes-original-imahghyfxcmy4vhr.jpeg?q=70,0,717,3.7,0,0,techio h9 pro max smart watch smartwatch,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/m/n/-original-imahy7fhmnqkgzfx.jpeg?q=70,0,1399,4.1,0,0,"boat storm call 3 w/tbt navigation,watch face studio,1....",0,0,0,0,0,2,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/j/g/-original-imah3ygff78u5ygg.jpeg?q=70,0,999,4.1,0,0,"boat storm call 3 w/tbt navigation,watch face studio,1....",0,0,0,0,0,2,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/f/f/8/-original-imahaxz9fejxrunx.jpeg?q=70,0,1899,1.3,0,0,fire-boltt brillia pro 51.3mm (2.02) largest amoled dis...,0,1,0,0,0,3,51.3,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/screen-guard/tempered-glass/d/m/k/sgw-6445-kong-fu-ma-original-imagmcw9naqqtycs.jpeg?q=70,0,163,0.0,0,0,hum tum nano glass for zebronics zeb-fit8220ch smartwat...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/screen-guard/tempered-glass/d/m/k/sgw-6445-kong-fu-ma-original-imagmcw9naqqtycs.jpeg?q=70,0,149,0.0,0,0,kong fu ma tempered glass guard for zebronics zeb-fit82...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/e/9/4/-original-imahbquzhhtdghyq.jpeg?q=70,0,3499,1.1,0,0,noise grace women's collection 1.1 amoled display with ...,0,1,0,0,0,1,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/i/o/y/48-514-m4-android-ios-cellecor-yes-original-imah5wrgxnwzfc2k.jpeg?q=70,0,799,1.9,0,0,"cellecor rush 1.91"" hd display | 600 nits | bt-calling ...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/6/0/j/-original-imah4eddghpnzesy.jpeg?q=70,0,1399,3.0,0,0,bestseller,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/s/u/-original-imahmggqtw5dscpe.jpeg?q=70,0,2499,1.1,0,0,"goboult alora 1.19"" amoled,diamond-cut dial, 800 nits b...",0,1,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/r/v/m/-original-imaheeb4prbjrj4r.jpeg?q=70,0,1199,0.0,0,0,"goboult drift bt calling hd display, 140+ watchface, bt...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/j/n/8/49-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-original-imahyjttag2jyyvz.jpeg?q=70,0,929,0.0,0,0,"rishi enterprises trendy latest gen9 smartwatch, golden...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/f/s/n/-original-imah6s6pty3zgsq8.jpeg?q=70,0,2099,1.9,0,0,"noise icon 4 with stunning 1.96'' amoled display, metal...",0,1,0,0,0,1,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/a/q/c/-original-imahkewqerhgwpph.jpeg?q=70,0,1499,1.8,0,0,fastrack revoltt x-1.83'|blazing fast ui|single sync bt...,0,0,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/u/e/-original-imahkewqttyf2umy.jpeg?q=70,0,1499,1.8,0,0,fastrack revolt x-1.83'|blazing fast ui|single sync bt ...,0,0,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/v/z/z/49-h9-black-a1-android-ios-rgv-yes-original-imah7k4hh7kgn2kw.jpeg?q=70,0,784,0.0,0,0,rgv h9 black-a1 full screen touch watch specially made ...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/b/z/i/-original-imagywnznvgmug2q.jpeg?q=70,0,2499,1.4,0,0,"fastrack optimus pro with 1.43"" amoled display & aod(46...",0,1,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/o/y/25-4-gen-9-smartwatch-latest-smart-watch-for-girls-amoled-original-imah88canghvgh8s.jpeg?q=70,0,951,0.0,0,0,mbs gen 9 smartwatch latest smart watch for girls amole...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/j/p/p/39-i8-pink-a1-69-android-ios-gamesir-yes-original-imaha3fwz2sfaxtt.jpeg?q=70,0,698,1.7,0,0,gamesir i8 pink-a1 full screen touch watch specially ma...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/w/t/3/49-gen-9-pro-gen-8-gen-9-gen-12-android-ios-yash-enterprises-yes-original-imahjsh6bgmybyfz.jpeg?q=70,0,920,0.0,0,0,yash enterprises gen 9 pro /gen 8/ gen 9/ gen 12 smartw...,0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/7/1/m/-original-imahejynffhqzqgv.jpeg?q=70,0,1199,1.8,0,0,"goboult drift+ 1.85'' hd display ,bt calling, 500 nits ...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/d/h/p/-original-imahgf85uqmujwbc.jpeg?q=70,0,6299,1.7,0,0,"titan aira 1.70"" amoled metal case square display,1000 ...",0,1,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/s/k/7/-original-imah7n9sasukgfyt.jpeg?q=70,0,1999,1.3,0,0,boat enigma daze women's luxury watch w/ sos & 1.3''(3....,0,0,0,0,0,2,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/c/h/q/-original-imahkjhdkvg7gbgv.jpeg?q=70,0,3599,0.0,0,0,fastrack noir rizz smartwatch,0,0,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/0/l/49-gen9-smartwatch-round-for-female-android-ios-oxilag-yes-original-imah7waqxh7u4vry.jpeg?q=70,0,926,0.0,0,0,taxture smart for girls and ladies genration 8 with dis...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/9/g/i/44-gen-9-smart-watch-for-girls-and-women-smart-watch-diamond-original-imah9enf5sn9fthc.jpeg?q=70,0,926,0.0,0,0,mbs gen 9 smart watch for girls and women smart watch d...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/z/o/35-gen-9-c-android-ios-urru-yes-original-imah243yvhtgafan.jpeg?q=70,0,899,0.0,0,0,urru gen 9 model fitness health music smartwatch: the n...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/i/m/i/-original-imahkewqxuf7gkfe.jpeg?q=70,0,1499,1.8,0,0,fastrack revoltt x-1.83'|blazing fast ui|single sync bt...,0,0,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/q/1/7/35-a-round-grey-active-2-android-ios-gamesir-yes-original-imahmgrupbvgzxcz.jpeg?q=70,0,1355,0.0,0,0,"gamesir active 2 round stay connected with youtube, fac...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/o/x/s/49-trendy-latest-gen9-smartwatch-golden-pink-strap-android-ios-original-imah37yzhyemdvqu.jpeg?q=70,0,923,0.0,0,0,"shinify trendy latest gen9 smartwatch, golden & pink st...",0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/2/g/7/-original-imahfmpugvcfjccp.jpeg?q=70,0,1599,1.9,0,0,fastrack x2 with 1.91'' bt calling|rotating crown|60 hz...,0,0,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/r/c/w/49-h9-pro-max-grey-android-ios-rgv-yes-original-imah7m2wz2g3nknm.jpeg?q=70,0,784,2.1,0,0,"rgv h9-laxa 2.19"" amoled display, smart notifier, bt ca...",0,1,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/5/d/k/39-i8-pink-new-theme-003-android-ios-wtg-yes-original-imahgaccyhaczhkc.jpeg?q=70,0,697,1.5,0,0,"wtg i8 pink 1.54"" hd display bluetooth calling, notific...",0,0,1,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/o/t/8/49-generation-9-smartwatch-android-ios-zarry-yes-original-imah37yzzgmzbexe.jpeg?q=70,0,906,0.0,0,0,nikki trades gen9 smartwatch diamond edition 2 straps s...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/f/l/7/34-the-next-generation-gen-9-smart-watch-for-women-trendy-smart-original-imagzzfkka3kxfna.jpeg?q=70,0,965,0.0,0,0,microbots the next generation gen 9 smart watch for wom...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/v/p/x/49-gen-9-model-fitness-health-music-smartwatch-the-next-original-imagxrf2awgsvfgm.jpeg?q=70,0,918,0.0,0,0,ultron gen 9 model fitness health music smartwatch: the...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/7/i/-original-imahkewqwhhajv6v.jpeg?q=70,0,2299,1.9,0,0,"fastrack fs1 pro|world's first,1.96"" super amoled|highe...",0,1,0,0,0,4,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/r/m/34-gen-9-smart-watch-latest-trendy-smart-watch-for-woem-pink-original-imagzzbafhcjv4hb.jpeg?q=70,0,940,0.0,0,0,spellcell gen9 smart watch for women with calling notif...,0,0,0,0,0,0,1.8,7
1,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/j/f/u/49-i8-pink-hd-display-bt-calling-women-s-health-suite-next-original-imahhsw4mhh2fuks.jpeg?q=70,0,642,0.0,0,0,"doxwo i8 pink hd display,bt calling,women's health suit...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/1/3/g/44-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-9-original-imah2u9dmyfjgw9y.jpeg?q=70,0,946,1.5,0,0,"mayas gen 9 1.5"" hd display smartwatch: the next genera...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/k/1/45-21-h9-a1-full-screen-touch-watch-specially-made-for-girl-original-imah4c2hzcwh39hy.jpeg?q=70,0,794,0.0,0,0,bfsteckt h9 a1 full screen touch watch specially made f...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/3/s/49-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-1-original-imagvp25nkzpwtme.jpeg?q=70,0,940,0.0,0,0,"avonix trendy latest gen9 smartwatch, golden & pink str...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/h/h/a/44-gen-9-pink-android-ios-ezerio-yes-original-imah4c5ysfyr9srh.jpeg?q=70,0,930,1.4,0,0,ezerio gen 9 smart watch for women with sleek metal dia...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/m/k/-original-imagxu6e3zjuysth.jpeg?q=70,0,2299,1.2,0,0,"pebble vienna women 1.27""ultra hd display,diamond cut d...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/0/l/r/44-android-ios-gen-9-smart-watch-for-girls-and-women-amoled-original-imahyxe8t6fg9wvd.jpeg?q=70,0,946,0.0,0,0,"techmaze trendy latest gen9 smartwatch, golden & pink s...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/1/l/w/49-gen-9-model-fitness-health-music-smartwatch-the-next-original-imagxrf25vhjzues.jpeg?q=70,0,905,0.0,0,0,ultron model fitness health music smartwatch: the next ...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/5/j/f/49-gen-9-smartwatch-diamond-edition-with-2-straps-android-ios-original-imagvvswudadbybe.jpeg?q=70,0,1295,0.0,0,0,truetag gen 9 model fitness health music smartwatch: th...,0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/r/j/39-h9-pink-69-a-android-ios-gamesir-yes-original-imahgfpgkjeqpcyr.jpeg?q=70,0,895,2.0,0,0,gamesir h9 pink-a1 full screen touch watch specially ma...,0,0,0,0,1,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/g/c/2/49-trendy-latest-gen9-smartwatch-golden-pink-strap-hd-display-original-imagwsbzhepbptzg.jpeg?q=70,0,935,1.5,0,0,"sustainix gen 9 1.5"" hd display smartwatch: the next ge...",0,0,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/8/e/z/-original-imahfmpupjhexvzm.jpeg?q=70,0,2099,1.9,0,0,fastrack revopro-1.97'' super amoled display|aod|workin...,0,1,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/s/r/0/35-052-38154pp04-android-ios-fastrack-yes-original-imah4gmhby8yu5gt.jpeg?q=70,0,1699,1.3,0,0,fastrack revoltt fr2-1.38''|advanced blazing fast ui|wo...,0,0,0,0,0,4,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/v/s/8/39-gen-pf9-mahroon-strap-android-ios-wtg-yes-original-imahgfm9rjdaces8.jpeg?q=70,0,1507,1.3,0,0,"wtg pf9 series 1.39"" amoled display music & fitness bt ...",0,1,0,0,0,0,1.8,7
0,0,0,https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/b/4/-original-imagywnzgkfupnu6.jpeg?q=70,0,2499,1.4,0,0,"fastrack optimus pro with 1.43"" amoled display & aod(46...",0,1,0,0,0,4,1.8,7
